RowID;age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;class
Row9288;33;State-gov;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row9289;19;Private;Assoc-acdm;12;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;50;United-States;<=50K
Row9290;59;Private;11th;7;Married-civ-spouse;Other-service;Wife;White;Female;3908;0;28;United-States;<=50K
Row9291;54;Private;HS-grad;9;Widowed;Other-service;Unmarried;White;Female;0;0;32;United-States;<=50K
Row9292;48;Private;7th-8th;4;Married-civ-spouse;Transport-moving;Husband;White;Male;0;1672;55;United-States;<=50K
Row9293;19;;Some-college;10;Never-married;;Own-child;White;Male;0;0;60;United-States;<=50K
Row9294;45;Private;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row9295;36;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;70;United-States;<=50K
Row9296;35;Self-emp-not-inc;Assoc-acdm;12;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row9297;47;Private;Some-college;10;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;36;United-States;<=50K
Row9298;33;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row9299;48;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
Row9300;42;Private;HS-grad;9;Separated;Craft-repair;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row9301;19;Private;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;24;United-States;<=50K
Row9302;64;Self-emp-inc;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
Row9303;51;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;8;United-States;<=50K
Row9304;20;Federal-gov;HS-grad;9;Never-married;Adm-clerical;Other-relative;White;Male;0;0;20;United-States;<=50K
Row9305;28;Private;HS-grad;9;Never-married;Other-service;Not-in-family;White;Male;0;0;40;Puerto-Rico;<=50K
Row9306;52;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1902;50;Greece;>50K
Row9307;29;Self-emp-not-inc;Some-college;10;Never-married;Craft-repair;Not-in-family;White;Male;0;0;45;United-States;<=50K
Row9308;51;Private;Bachelors;13;Separated;Sales;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row9309;36;Private;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;2377;60;United-States;<=50K
Row9310;43;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;15024;0;45;United-States;>50K
Row9311;52;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
Row9312;50;Private;HS-grad;9;Divorced;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;>50K
Row9313;25;Private;Some-college;10;Divorced;Other-service;Not-in-family;White;Male;0;0;30;United-States;<=50K
Row9314;36;Private;Assoc-acdm;12;Never-married;Adm-clerical;Unmarried;Black;Female;0;0;40;Jamaica;<=50K
Row9315;44;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;60;United-States;<=50K
Row9316;47;Private;10th;6;Married-spouse-absent;Transport-moving;Not-in-family;Black;Male;0;0;45;United-States;<=50K
Row9317;32;Private;HS-grad;9;Divorced;Craft-repair;Own-child;White;Male;0;0;40;United-States;<=50K
Row9318;37;Private;Masters;14;Never-married;Prof-specialty;Unmarried;Asian-Pac-Islander;Male;0;0;40;South;<=50K
Row9319;40;Private;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;2829;0;40;United-States;<=50K
Row9320;34;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;60;United-States;<=50K
Row9321;35;Self-emp-inc;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;>50K
Row9322;26;Private;Some-college;10;Never-married;Prof-specialty;Own-child;White;Male;0;0;3;El-Salvador;<=50K
Row9323;49;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;50;United-States;<=50K
Row9324;63;;Bachelors;13;Married-civ-spouse;;Husband;White;Male;0;0;30;United-States;>50K
Row9325;46;Self-emp-not-inc;Bachelors;13;Married-spouse-absent;Prof-specialty;Not-in-family;White;Male;0;0;25;United-States;<=50K
Row9326;31;Local-gov;Some-college;10;Never-married;Adm-clerical;Own-child;Black;Male;0;0;40;United-States;<=50K
Row9327;22;Private;Assoc-voc;11;Never-married;Craft-repair;Not-in-family;White;Male;0;0;30;United-States;<=50K
Row9328;20;Private;Some-college;10;Never-married;Other-service;Not-in-family;White;Female;0;0;12;United-States;<=50K
Row9329;52;Private;Doctorate;16;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States;>50K
Row9330;26;Private;Some-college;10;Never-married;Adm-clerical;Not-in-family;Black;Female;0;0;40;United-States;<=50K
Row9331;34;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
Row9332;31;Private;9th;5;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row9333;46;Private;HS-grad;9;Divorced;Sales;Unmarried;White;Female;0;0;30;United-States;<=50K
Row9334;22;Private;7th-8th;4;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;Mexico;<=50K
Row9335;38;Private;Assoc-voc;11;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States;<=50K
Row9336;35;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;Ecuador;<=50K
Row9337;27;State-gov;Some-college;10;Never-married;Protective-serv;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row9338;27;Private;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
Row9339;46;Private;Some-college;10;Divorced;Sales;Unmarried;White;Female;0;0;40;Cuba;<=50K
Row9340;40;;HS-grad;9;Never-married;;Not-in-family;White;Female;0;0;4;United-States;<=50K
Row9341;19;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;10;Thailand;<=50K
Row9342;69;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;0;60;United-States;>50K
Row9343;20;Private;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;35;United-States;<=50K
Row9344;34;Federal-gov;Bachelors;13;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;60;United-States;<=50K
Row9345;49;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;United-States;>50K
Row9346;27;Private;Some-college;10;Married-civ-spouse;Farming-fishing;Husband;Other;Male;0;0;50;United-States;<=50K
Row9347;59;Private;Some-college;10;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;14;Cuba;>50K
Row9348;45;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;15024;0;60;United-States;>50K
Row9349;21;Private;Some-college;10;Never-married;Sales;Own-child;White;Female;0;0;15;United-States;<=50K
Row9350;51;State-gov;Assoc-voc;11;Divorced;Prof-specialty;Unmarried;White;Female;0;0;40;United-States;<=50K
Row9351;64;;11th;7;Never-married;;Unmarried;White;Male;0;0;40;United-States;<=50K
Row9352;41;State-gov;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
Row9353;18;;12th;8;Never-married;;Own-child;Asian-Pac-Islander;Female;0;0;24;Germany;<=50K
Row9354;49;Private;Masters;14;Married-spouse-absent;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row9355;51;Private;HS-grad;9;Divorced;Machine-op-inspct;Own-child;Black;Male;0;0;40;United-States;<=50K
Row9356;20;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Female;0;0;20;United-States;<=50K
Row9357;69;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;48;United-States;<=50K
Row9358;18;;HS-grad;9;Never-married;;Own-child;White;Female;0;0;35;United-States;<=50K
Row9359;43;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;50;United-States;<=50K
Row9360;50;Private;HS-grad;9;Divorced;Machine-op-inspct;Unmarried;Black;Female;0;0;44;United-States;<=50K
Row9361;32;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
Row9362;27;Local-gov;HS-grad;9;Never-married;Farming-fishing;Own-child;White;Male;0;0;40;United-States;<=50K
Row9363;38;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
Row9364;62;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;>50K
Row9365;46;Private;HS-grad;9;Divorced;Exec-managerial;Not-in-family;White;Male;0;0;44;United-States;<=50K
Row9366;19;Private;Some-college;10;Never-married;Tech-support;Own-child;White;Female;0;0;40;;<=50K
Row9367;17;;10th;6;Never-married;;Own-child;White;Male;0;0;40;United-States;<=50K
Row9368;21;Private;HS-grad;9;Never-married;Machine-op-inspct;Unmarried;White;Female;0;0;40;United-States;<=50K
Row9369;36;Private;Bachelors;13;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;50;United-States;<=50K
Row9370;36;Private;12th;8;Divorced;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row9371;23;Private;HS-grad;9;Never-married;Machine-op-inspct;Own-child;Asian-Pac-Islander;Male;0;0;40;Philippines;<=50K
Row9372;58;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
Row9373;40;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States;<=50K
Row9374;64;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Wife;White;Female;10566;0;35;United-States;<=50K
Row9375;66;Private;11th;7;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;20;United-States;<=50K
Row9376;42;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
Row9377;55;Private;Some-college;10;Widowed;Adm-clerical;Unmarried;White;Female;0;0;40;United-States;<=50K
Row9378;53;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1977;40;United-States;>50K
Row9379;25;Private;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States;<=50K
Row9380;39;Private;Some-college;10;Never-married;Tech-support;Unmarried;Black;Female;0;0;40;United-States;<=50K
Row9381;20;Private;HS-grad;9;Never-married;Other-service;Own-child;White;Male;0;0;40;United-States;<=50K
Row9382;32;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;54;United-States;<=50K
Row9383;28;Private;Bachelors;13;Never-married;Sales;Unmarried;White;Male;0;0;65;United-States;<=50K
Row9384;23;Federal-gov;Assoc-acdm;12;Never-married;Exec-managerial;Own-child;White;Female;0;0;40;Poland;<=50K
Row9385;18;Private;HS-grad;9;Never-married;Other-service;Own-child;White;Male;0;0;25;United-States;<=50K
Row9386;43;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;35;United-States;>50K
Row9387;29;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row9388;32;Private;Some-college;10;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;46;Dominican-Republic;<=50K
Row9389;31;Local-gov;HS-grad;9;Divorced;Craft-repair;Unmarried;White;Male;0;0;40;United-States;<=50K
Row9390;60;Private;5th-6th;3;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;Mexico;<=50K
Row9391;42;Private;Some-college;10;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;50;United-States;<=50K
Row9392;46;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
Row9393;38;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
Row9394;18;Private;11th;7;Never-married;Other-service;Own-child;White;Female;0;0;19;United-States;<=50K
Row9395;31;Private;HS-grad;9;Never-married;Sales;Own-child;White;Female;0;0;40;United-States;<=50K
Row9396;54;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;4064;0;55;United-States;<=50K
Row9397;46;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;0;2042;50;United-States;<=50K
Row9398;27;Self-emp-not-inc;HS-grad;9;Never-married;Farming-fishing;Own-child;White;Male;0;0;80;United-States;<=50K
Row9399;50;Local-gov;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States;>50K
Row9400;38;Self-emp-not-inc;7th-8th;4;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;56;United-States;<=50K
Row9401;36;State-gov;Masters;14;Never-married;Prof-specialty;Own-child;White;Female;0;0;40;United-States;<=50K
Row9402;25;Private;HS-grad;9;Divorced;Other-service;Not-in-family;White;Male;0;0;40;Mexico;<=50K
Row9403;19;Private;HS-grad;9;Never-married;Farming-fishing;Own-child;White;Male;0;0;25;United-States;<=50K
Row9404;60;Local-gov;Some-college;10;Married-civ-spouse;Other-service;Husband;Asian-Pac-Islander;Male;0;0;60;Philippines;<=50K
Row9405;45;Local-gov;9th;5;Never-married;Other-service;Own-child;White;Male;0;0;40;United-States;<=50K
Row9406;21;Private;Some-college;10;Never-married;Tech-support;Own-child;White;Male;0;1602;16;United-States;<=50K
Row9407;42;Private;HS-grad;9;Divorced;Transport-moving;Not-in-family;White;Male;0;1980;46;United-States;<=50K
Row9408;38;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States;<=50K
Row9409;22;;Some-college;10;Never-married;;Own-child;White;Male;0;0;40;United-States;<=50K
Row9410;19;Private;HS-grad;9;Never-married;Exec-managerial;Not-in-family;Black;Male;0;0;32;United-States;<=50K
Row9411;23;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;United-States;<=50K
Row9412;24;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Female;0;0;30;United-States;<=50K
Row9413;30;Private;Assoc-acdm;12;Divorced;Sales;Not-in-family;White;Male;0;0;52;United-States;<=50K
Row9414;62;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
Row9415;26;Self-emp-not-inc;Prof-school;15;Never-married;Prof-specialty;Own-child;White;Male;0;0;20;United-States;<=50K
Row9416;42;Federal-gov;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;52;United-States;>50K
Row9417;33;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row9418;54;Self-emp-inc;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;;>50K
Row9419;35;Private;Bachelors;13;Divorced;Prof-specialty;Unmarried;White;Female;0;0;32;United-States;<=50K
Row9420;33;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row9421;45;Private;HS-grad;9;Divorced;Sales;Not-in-family;White;Female;0;0;55;United-States;<=50K
Row9422;62;Private;Bachelors;13;Married-civ-spouse;Adm-clerical;Wife;White;Female;0;0;30;United-States;>50K
Row9423;24;Private;HS-grad;9;Never-married;Exec-managerial;Own-child;White;Male;0;0;40;United-States;<=50K
Row9424;50;Local-gov;Some-college;10;Divorced;Adm-clerical;Not-in-family;Black;Female;0;0;40;United-States;<=50K
Row9425;54;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
Row9426;58;Private;7th-8th;4;Divorced;Machine-op-inspct;Own-child;White;Male;0;0;40;United-States;<=50K
Row9427;39;Self-emp-inc;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States;<=50K
Row9428;32;Private;HS-grad;9;Divorced;Craft-repair;Unmarried;White;Male;0;0;40;United-States;<=50K
Row9429;27;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
Row9430;27;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;3908;0;35;United-States;<=50K
Row9431;20;Private;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;60;United-States;<=50K
Row9432;64;Private;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row9433;55;Self-emp-inc;Masters;14;Widowed;Sales;Not-in-family;White;Female;0;0;40;United-States;<=50K
Row9434;46;Private;HS-grad;9;Divorced;Tech-support;Not-in-family;White;Female;0;0;43;United-States;<=50K
Row9435;45;Private;Some-college;10;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;55;United-States;<=50K
Row9436;26;Private;HS-grad;9;Never-married;Transport-moving;Not-in-family;White;Male;0;0;40;United-States;<=50K
Row9437;36;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row9438;25;Private;Bachelors;13;Never-married;Sales;Not-in-family;White;Female;0;1876;40;United-States;<=50K
Row9439;58;Private;10th;6;Married-civ-spouse;Transport-moving;Husband;White;Male;0;1887;40;United-States;>50K
Row9440;39;Self-emp-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;United-States;<=50K
Row9441;47;Private;HS-grad;9;Widowed;Priv-house-serv;Not-in-family;Asian-Pac-Islander;Female;0;0;45;Thailand;<=50K
Row9442;35;Private;Masters;14;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;48;United-States;<=50K
Row9443;38;Private;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
Row9444;50;Private;11th;7;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
Row9445;36;Private;HS-grad;9;Divorced;Adm-clerical;Unmarried;White;Female;0;0;38;United-States;<=50K
Row9446;28;Private;5th-6th;3;Never-married;Craft-repair;Other-relative;White;Male;0;0;40;Mexico;<=50K
Row9447;44;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Wife;White;Female;0;0;45;United-States;<=50K
Row9448;40;Private;HS-grad;9;Divorced;Protective-serv;Unmarried;White;Female;0;0;40;United-States;<=50K
Row9449;55;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
Row9450;29;Self-emp-not-inc;HS-grad;9;Never-married;Farming-fishing;Not-in-family;White;Male;0;0;45;United-States;<=50K
Row9451;33;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;<=50K
Row9452;19;;Some-college;10;Never-married;;Own-child;White;Female;0;0;30;Japan;<=50K
Row9453;32;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;7688;0;40;United-States;>50K
Row9454;45;Local-gov;Masters;14;Married-civ-spouse;Prof-specialty;Husband;Black;Male;0;0;10;United-States;>50K
Row9455;23;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;25;United-States;<=50K
Row9456;31;Private;Assoc-voc;11;Never-married;Protective-serv;Own-child;Black;Male;0;0;40;United-States;<=50K
Row9457;22;Private;Some-college;10;Never-married;Other-service;Not-in-family;Asian-Pac-Islander;Female;0;0;40;Philippines;<=50K
Row9458;59;Private;HS-grad;9;Divorced;Handlers-cleaners;Not-in-family;Black;Male;0;0;40;United-States;<=50K
