RowID;age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
Row2303;26;Local-gov;Bachelors;13;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;43;United-States
Row2304;37;State-gov;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;
Row2305;42;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;5178;0;45;United-States
Row2306;38;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States
Row2307;48;Private;10th;6;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row2308;23;Private;Some-college;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States
Row2309;37;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States
Row2310;38;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;7688;0;35;China
Row2311;33;Private;Some-college;10;Divorced;Craft-repair;Not-in-family;White;Male;0;0;45;United-States
Row2312;26;Private;11th;7;Never-married;Other-service;Not-in-family;Black;Female;0;0;40;United-States
Row2313;25;Private;Bachelors;13;Married-civ-spouse;Other-service;Wife;White;Female;0;0;40;United-States
Row2314;61;Private;10th;6;Widowed;Craft-repair;Unmarried;Black;Female;0;2001;40;United-States
Row2315;44;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States
Row2316;65;Self-emp-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;9386;0;35;United-States
Row2317;23;Private;Some-college;10;Never-married;Sales;Own-child;Black;Female;0;0;38;
Row2318;67;State-gov;10th;6;Widowed;Other-service;Not-in-family;White;Female;0;0;12;United-States
Row2319;37;Private;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row2320;48;Private;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1977;70;United-States
Row2321;35;Federal-gov;HS-grad;9;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;United-States
Row2322;48;Private;Bachelors;13;Divorced;Tech-support;Own-child;White;Female;0;0;40;United-States
Row2323;50;;Some-college;10;Married-civ-spouse;;Husband;Asian-Pac-Islander;Male;0;0;50;
Row2324;36;Private;Assoc-acdm;12;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States
Row2325;20;Private;Some-college;10;Never-married;Sales;Other-relative;White;Female;0;0;35;United-States
Row2326;32;Private;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;30;United-States
Row2327;18;Private;11th;7;Never-married;Adm-clerical;Own-child;White;Female;0;0;10;United-States
Row2328;36;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row2329;50;Private;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;55;United-States
Row2330;24;Private;Some-college;10;Married-civ-spouse;Sales;Husband;White;Male;7298;0;60;United-States
Row2331;43;Private;Bachelors;13;Married-spouse-absent;Sales;Unmarried;White;Female;0;0;20;United-States
Row2332;27;Private;Some-college;10;Never-married;Sales;Not-in-family;White;Male;0;0;40;United-States
Row2333;17;;10th;6;Never-married;;Own-child;White;Female;0;0;30;United-States
Row2334;29;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1977;45;United-States
Row2335;19;Private;Some-college;10;Never-married;Other-service;Own-child;White;Male;0;0;25;United-States
Row2336;38;Private;Assoc-voc;11;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States
Row2337;64;Private;10th;6;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;50;United-States
Row2338;31;Self-emp-not-inc;Some-college;10;Never-married;Craft-repair;Own-child;Black;Male;4650;0;40;United-States
Row2339;30;Private;Assoc-voc;11;Married-spouse-absent;Craft-repair;Not-in-family;White;Male;0;0;40;United-States
Row2340;30;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Other-relative;White;Female;0;0;40;Greece
Row2341;33;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;15024;0;40;Puerto-Rico
Row2342;59;Private;Some-college;10;Divorced;Other-service;Not-in-family;White;Female;0;0;40;United-States
Row2343;40;Private;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States
Row2344;27;Private;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Female;4865;0;40;United-States
Row2345;34;Private;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;Peru
Row2346;27;Private;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;50;United-States
Row2347;23;Private;Some-college;10;Never-married;Sales;Other-relative;White;Female;0;0;35;United-States
Row2348;41;Federal-gov;Masters;14;Never-married;Tech-support;Not-in-family;Black;Male;0;0;40;United-States
Row2349;36;Private;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;
Row2350;25;Private;Some-college;10;Never-married;Exec-managerial;Own-child;White;Male;0;0;20;United-States
Row2351;33;Private;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;55;United-States
Row2352;26;Self-emp-not-inc;Bachelors;13;Never-married;Sales;Not-in-family;White;Male;0;0;60;United-States
Row2353;42;Private;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row2354;25;Private;Some-college;10;Never-married;Farming-fishing;Unmarried;White;Male;0;0;40;United-States
Row2355;45;Private;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;White;Male;3103;0;40;United-States
Row2356;59;Private;HS-grad;9;Separated;Other-service;Not-in-family;White;Female;0;0;37;United-States
Row2357;26;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States
Row2358;20;Private;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row2359;53;Self-emp-not-inc;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;Asian-Pac-Islander;Male;0;0;40;India
Row2360;32;Local-gov;HS-grad;9;Never-married;Farming-fishing;Own-child;White;Male;0;0;40;United-States
Row2361;22;Private;HS-grad;9;Never-married;Handlers-cleaners;Unmarried;Other;Male;0;0;35;United-States
Row2362;53;Private;Bachelors;13;Divorced;Sales;Not-in-family;White;Male;0;0;45;United-States
Row2363;47;Private;Some-college;10;Divorced;Tech-support;Not-in-family;White;Female;0;0;40;United-States
Row2364;21;;Preschool;1;Married-civ-spouse;;Other-relative;White;Female;0;0;40;Mexico
Row2365;17;Private;10th;6;Never-married;Handlers-cleaners;Own-child;White;Female;0;0;15;United-States
Row2366;48;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States
Row2367;32;Self-emp-not-inc;Assoc-voc;11;Never-married;Sales;Unmarried;White;Female;0;0;7;United-States
Row2368;58;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row2369;72;Private;1st-4th;2;Married-civ-spouse;Other-service;Husband;Black;Male;0;0;36;United-States
Row2370;45;Private;Masters;14;Divorced;Prof-specialty;Not-in-family;White;Male;0;0;38;United-States
Row2371;41;Private;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row2372;66;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;42;United-States
Row2373;34;Private;Masters;14;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;50;United-States
Row2374;33;Private;HS-grad;9;Divorced;Machine-op-inspct;Unmarried;Black;Female;0;0;40;United-States
Row2375;47;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;50;United-States
Row2376;35;Private;Bachelors;13;Never-married;Craft-repair;Not-in-family;White;Male;0;0;35;United-States
Row2377;27;Private;Assoc-acdm;12;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States
Row2378;49;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row2379;36;Private;HS-grad;9;Divorced;Adm-clerical;Unmarried;Black;Female;0;0;40;United-States
Row2380;25;Private;Assoc-acdm;12;Never-married;Adm-clerical;Own-child;White;Female;0;0;38;United-States
Row2381;38;Private;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States
Row2382;21;State-gov;Some-college;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;30;United-States
Row2383;29;Private;HS-grad;9;Never-married;Tech-support;Not-in-family;White;Female;0;0;45;United-States
Row2384;42;Private;Assoc-acdm;12;Divorced;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States
Row2385;28;Private;Bachelors;13;Divorced;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States
Row2386;26;Private;Some-college;10;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;30;United-States
Row2387;65;State-gov;Prof-school;15;Married-civ-spouse;Exec-managerial;Husband;White;Male;2653;0;8;United-States
Row2388;19;Self-emp-not-inc;Some-college;10;Never-married;Farming-fishing;Own-child;White;Male;0;0;40;United-States
Row2389;22;Private;Some-college;10;Never-married;Protective-serv;Own-child;White;Male;0;0;40;United-States
Row2390;54;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;7298;0;40;United-States
Row2391;46;Private;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;77;United-States
Row2392;34;Private;HS-grad;9;Never-married;Craft-repair;Not-in-family;White;Male;2202;0;99;United-States
Row2393;57;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;20;United-States
Row2394;32;Private;Bachelors;13;Never-married;Exec-managerial;Own-child;White;Female;0;0;45;United-States
Row2395;36;Self-emp-not-inc;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;Germany
Row2396;34;Private;Assoc-voc;11;Married-civ-spouse;Craft-repair;Wife;Amer-Indian-Eskimo;Female;0;0;27;United-States
Row2397;54;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;1628;40;United-States
Row2398;34;Private;11th;7;Divorced;Sales;Own-child;Black;Female;0;0;37;United-States
Row2399;72;Private;5th-6th;3;Married-civ-spouse;Other-service;Husband;Black;Male;0;0;36;United-States
Row2400;23;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row2401;53;Private;5th-6th;3;Married-civ-spouse;Exec-managerial;Husband;White;Male;7688;0;10;Yugoslavia
Row2402;57;Private;11th;7;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row2403;22;Local-gov;Some-college;10;Never-married;Exec-managerial;Own-child;Asian-Pac-Islander;Male;0;0;20;United-States
Row2404;40;Private;Some-college;10;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States
Row2405;31;Private;Some-college;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row2406;18;Private;Some-college;10;Never-married;Other-service;Own-child;White;Female;0;0;32;United-States
Row2407;51;Federal-gov;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;44;United-States
Row2408;24;Private;Assoc-acdm;12;Never-married;Sales;Own-child;White;Male;0;0;25;United-States
Row2409;49;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;60;United-States
Row2410;76;;5th-6th;3;Married-civ-spouse;;Husband;White;Male;0;0;8;United-States
Row2411;37;Private;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States
Row2412;29;Private;HS-grad;9;Divorced;Exec-managerial;Unmarried;White;Female;0;0;45;United-States
Row2413;21;Private;HS-grad;9;Never-married;Craft-repair;Own-child;White;Male;0;0;53;United-States
Row2414;49;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States
Row2415;69;;HS-grad;9;Married-civ-spouse;;Husband;White;Male;0;0;40;United-States
Row2416;38;;HS-grad;9;Married-civ-spouse;;Husband;Black;Male;0;0;40;United-States
Row2417;44;Private;Masters;14;Never-married;Craft-repair;Unmarried;Black;Female;0;0;40;United-States
Row2418;31;Private;Some-college;10;Divorced;Exec-managerial;Unmarried;Black;Male;0;0;40;United-States
Row2419;54;Private;Masters;14;Separated;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States
Row2420;26;Private;HS-grad;9;Never-married;Other-service;Not-in-family;White;Female;0;0;50;United-States
Row2421;40;Private;Bachelors;13;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;50;United-States
Row2422;41;Federal-gov;Masters;14;Never-married;Prof-specialty;Other-relative;White;Female;0;0;40;United-States
Row2423;48;Self-emp-inc;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1902;50;United-States
Row2424;51;Local-gov;Masters;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;7298;0;40;United-States
Row2425;36;Private;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;60;United-States
Row2426;35;Private;HS-grad;9;Never-married;Craft-repair;Not-in-family;White;Female;0;0;40;United-States
Row2427;32;Private;Masters;14;Divorced;Sales;Not-in-family;White;Female;0;0;50;United-States
Row2428;39;Private;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;52;United-States
Row2429;55;Private;Masters;14;Widowed;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States
Row2430;26;Private;HS-grad;9;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States
Row2431;46;Local-gov;10th;6;Divorced;Protective-serv;Unmarried;White;Female;0;0;20;United-States
Row2432;70;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Tech-support;Wife;White;Female;0;0;24;United-States
Row2433;20;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;30;United-States
Row2434;46;Self-emp-inc;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;10;United-States
Row2435;35;Private;HS-grad;9;Divorced;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States
Row2436;20;Private;HS-grad;9;Never-married;Other-service;Own-child;Black;Female;0;0;40;United-States
Row2437;57;Self-emp-inc;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;99999;0;60;United-States
Row2438;64;;10th;6;Married-civ-spouse;;Husband;White;Male;0;0;50;United-States
Row2439;63;Self-emp-not-inc;Masters;14;Married-civ-spouse;Sales;Husband;White;Male;0;0;60;United-States
Row2440;21;Federal-gov;Some-college;10;Never-married;Adm-clerical;Own-child;Black;Female;0;0;30;United-States
Row2441;43;Local-gov;Bachelors;13;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;45;United-States
Row2442;35;Private;Assoc-acdm;12;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;38;United-States
Row2443;21;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;29;United-States
Row2444;23;Private;HS-grad;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;38;United-States
Row2445;35;Private;Assoc-acdm;12;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States
Row2446;28;Private;Assoc-voc;11;Never-married;Prof-specialty;Unmarried;Amer-Indian-Eskimo;Male;0;0;40;United-States
Row2447;61;;HS-grad;9;Married-civ-spouse;;Husband;Black;Male;0;0;40;United-States
Row2448;45;Self-emp-not-inc;10th;6;Married-civ-spouse;Craft-repair;Husband;Black;Male;0;0;40;Haiti
Row2449;73;Local-gov;10th;6;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;5;United-States
Row2450;33;State-gov;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States
Row2451;25;Private;Assoc-voc;11;Separated;Other-service;Not-in-family;White;Female;0;0;34;United-States
Row2452;19;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;40;United-States
Row2453;42;Private;11th;7;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;47;United-States
Row2454;27;Private;Bachelors;13;Married-civ-spouse;Sales;Husband;White;Male;7688;0;45;United-States
Row2455;24;Self-emp-inc;Bachelors;13;Never-married;Sales;Own-child;White;Female;0;0;20;United-States
Row2456;19;Private;Some-college;10;Never-married;Sales;Own-child;White;Female;0;0;25;United-States
Row2457;36;Private;HS-grad;9;Separated;Adm-clerical;Unmarried;White;Female;0;0;38;United-States
Row2458;41;Self-emp-not-inc;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States
Row2459;43;Private;Some-college;10;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States
Row2460;40;Local-gov;Masters;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;35;United-States
Row2461;57;Private;HS-grad;9;Divorced;Adm-clerical;Unmarried;White;Female;0;1876;38;United-States
Row2462;58;Private;HS-grad;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States
Row2463;22;Private;Some-college;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;35;United-States
Row2464;39;Federal-gov;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;48;United-States
Row2465;24;Private;Preschool;1;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;40;Mexico
Row2466;29;State-gov;Prof-school;15;Never-married;Prof-specialty;Not-in-family;White;Female;4787;0;40;United-States
Row2467;26;State-gov;HS-grad;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States
Row2468;27;Private;HS-grad;9;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States
Row2469;67;Self-emp-inc;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;United-States
Row2470;49;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;Black;Male;5013;0;50;United-States
Row2471;47;Private;HS-grad;9;Married-civ-spouse;Priv-house-serv;Wife;White;Female;0;0;35;United-States
Row2472;59;Self-emp-not-inc;11th;7;Married-civ-spouse;Sales;Husband;White;Male;0;0;70;United-States
Row2473;23;Private;HS-grad;9;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States
Row2474;35;Private;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;White;Male;3103;0;50;United-States
Row2475;48;Private;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;55;United-States
Row2476;33;Self-emp-not-inc;10th;6;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;0;50;
Row2477;37;Private;Assoc-acdm;12;Never-married;Prof-specialty;Not-in-family;White;Male;6849;0;80;United-States
Row2478;29;Private;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;60;United-States
